Date,Open,High,Low,Close,Volume
2024-03-31,86.19138332079628,87.05427634024869,85.71073444748983,86.4018239778107,151027
2024-04-01,86.4018239778107,88.66548859073062,87.7441853966664,88.11887876917982,134531
2024-04-02,88.11887876917982,87.53768153340695,86.90612398562492,86.92565557918628,108712
2024-04-03,86.92565557918628,86.58347338316725,86.16733764510712,86.39947346894598,165455
2024-04-04,86.39947346894598,85.88207359831945,85.30058124212675,85.76511444621048,174744
2024-04-05,85.76511444621048,83.3097418243061,82.76995414175235,83.29762646302777,105109
2024-04-06,83.29762646302777,84.12650425821316,83.61640365520913,83.83259760080036,149268
2024-04-07,83.83259760080036,84.80958538636558,84.19471854165899,84.31221273128523,154615
2024-04-08,84.31221273128523,84.69390018447011,83.6586192508811,84.36299137453548,182503
2024-04-09,84.36299137453548,84.37688332116458,83.18237341849132,84.00936342403267,129759
2024-04-10,84.00936342403267,82.41173626882124,81.24393178917053,81.67328020477157,185708
2024-04-11,81.67328020477157,81.30918816087801,80.88790059134462,81.02700717861312,160112
2024-04-12,81.02700717861312,80.92596197746266,80.29289759973724,80.51213805038584,126589
2024-04-13,80.51213805038584,79.88166050873714,79.24595640608045,79.26053295432588,130015
2024-04-14,79.26053295432588,79.35793661694733,78.32178855006734,79.04449139151174,129009
2024-04-15,79.04449139151174,80.2187182978339,79.62889909753397,79.72277352667169,183309
2024-04-16,79.72277352667169,83.48385342489185,82.29289122668581,82.7700743420632,162046
2024-04-17,82.7700743420632,83.88951171586687,82.87271461276735,83.10045575016555,126143
2024-04-18,83.10045575016555,83.69296646694912,83.10693020199503,83.57005707499454,106154
2024-04-19,83.57005707499454,84.26099715343095,82.94355908420219,83.48741311494047,121804
2024-04-20,83.48741311494047,80.72058576800052,79.65879939300157,80.32529191900339,141688
2024-04-21,80.32529191900339,80.53028914738924,80.15705640039904,80.32285986925565,164288
2024-04-22,80.32285986925565,80.82919816617907,80.45093133406132,80.45977855345005,151195
2024-04-23,80.45977855345005,85.2916199530059,84.34822787181751,84.46384674060874,120581
2024-04-24,84.46384674060874,84.5958191899069,83.42348188059097,84.18112772301608,152648
2024-04-25,84.18112772301608,85.00946442534098,83.99045517685715,84.73091019366802,130087
2024-04-26,84.73091019366802,85.25103451749399,84.20835721355401,84.7144524519337,149930
2024-04-27,84.7144524519337,82.9755159706988,82.27964304933361,82.77673127716888,132981
2024-04-28,82.77673127716888,84.77436628601009,84.14674913520473,84.71010238309802,169298
2024-04-29,84.71010238309802,86.13725448233544,85.8755183485417,86.02638391797217,146167
2024-04-30,86.02638391797217,87.54234044498529,86.63091554360942,87.43038946928529,175304
2024-05-01,87.43038946928529,86.0144026992171,85.52428603944973,85.8839426769962,143408
2024-05-02,85.8839426769962,88.45906974690915,87.99798385600188,88.33643477209576,139499
2024-05-03,88.33643477209576,86.45444897005791,85.45814187866908,85.90391249011094,152269
2024-05-04,85.90391249011094,87.11328492034477,86.91429153708984,86.95513085495638,138559
2024-05-05,86.95513085495638,91.12192920133228,90.6570368712859,90.8080355318695,174319
2024-05-06,90.8080355318695,89.85309652659426,88.39721449456097,89.05446639347393,195317
2024-05-07,89.05446639347393,88.50788133140186,88.01742913381088,88.09036678407845,196347
2024-05-08,88.09036678407845,88.89949856867864,87.77733497546039,88.30997847349258,148787
2024-05-09,88.30997847349258,87.61561437356553,87.2503006380756,87.46489497919075,135488
2024-05-10,87.46489497919075,84.95910864617932,84.46594782019967,84.79605514375493,174441
2024-05-11,84.79605514375493,84.98945039001197,84.70947158093838,84.95473056717624,174663
2024-05-12,84.95473056717624,83.3327943026385,82.89636126924144,83.19225341685758,122431
2024-05-13,83.19225341685758,84.2559106858083,83.41767841703172,84.02183397368017,161681
2024-05-14,84.02183397368017,82.6648776298738,82.27362937744905,82.5188106834636,163483
2024-05-15,82.5188106834636,85.19354682616108,84.6359324071901,85.1180449635939,149153
2024-05-16,85.1180449635939,83.92834990911808,83.42816436898688,83.82722420697654,106368
2024-05-17,83.82722420697654,83.71315056346333,82.77615557168893,83.32918736053179,127424
2024-05-18,83.32918736053179,84.90146616701556,83.93290210496114,84.72664652675637,145004
2024-05-19,84.72664652675637,82.98445996456746,82.07755516967819,82.68326973280179,183869
2024-05-20,82.68326973280179,83.519097537991,82.92213691495547,83.10075399019377,188652
2024-05-21,83.10075399019377,85.90380427131991,85.28819150840567,85.31479533626263,156985
2024-05-22,85.31479533626263,82.6470882419455,82.39794225154202,82.61461067066946,150069
2024-05-23,82.61461067066946,83.62418582040772,82.46730453768843,82.96098706279018,152326
2024-05-24,82.96098706279018,83.95755055922262,83.39076377532142,83.43367021895128,181061
2024-05-25,83.43367021895128,84.84930938958273,84.35917481210306,84.77999408713079,123398
2024-05-26,84.77999408713079,83.44767861452412,82.2312722950258,82.72501060508802,198393
2024-05-27,82.72501060508802,81.32373179070186,80.31233803026456,80.58167736397147,150861
2024-05-28,80.58167736397147,81.51290276758327,80.83513739975086,81.46314673952119,175897
2024-05-29,81.46314673952119,82.21475017174619,81.90034692984106,81.98774443319063,181905
2024-05-30,81.98774443319063,83.10411336592396,82.37754198089753,82.43948518133722,168577
2024-05-31,82.43948518133722,83.67336924268062,82.44715038372726,83.05192516458642,165641
2024-06-01,83.05192516458642,82.1151445123829,81.55777985528049,81.9639038814366,109078
2024-06-02,81.9639038814366,82.55808795349381,81.8184696849272,82.38561422758157,125003
2024-06-03,82.38561422758157,83.21686348100266,82.54919208052071,82.90970614921352,162768
2024-06-04,82.90970614921352,82.16280578449248,81.56515304605881,81.76662767917134,151047
2024-06-05,81.76662767917134,85.38331558230576,84.16359343317207,84.85867278873214,171626
2024-06-06,84.85867278873214,86.02145724422444,85.02013717328045,85.70527878097015,157660
2024-06-07,85.70527878097015,84.09328127854846,83.12460805139338,83.70611145355068,149786
2024-06-08,83.70611145355068,85.48132303027595,84.61620820115482,84.84711550006814,101925
2024-06-09,84.84711550006814,83.26609396235936,82.74427868905762,83.23556049282665,183976
2024-06-10,83.23556049282665,84.80097680212009,84.2821082328625,84.58744683602859,126015
2024-06-11,84.58744683602859,87.20748133094675,86.5104926702381,86.58979339832153,133320
2024-06-12,86.58979339832153,85.97465621209518,84.4301743255709,85.2118340471861,164881
2024-06-13,85.2118340471861,87.34088946628692,86.77737062672863,86.89626090121344,190827
2024-06-14,86.89626090121344,88.12352661831223,86.82414098821673,87.65709141410642,126289
2024-06-15,87.65709141410642,89.2376434017709,88.74452906379567,89.1421080116641,103389
2024-06-16,89.1421080116641,92.98252386178494,92.39698704543798,92.56836156438004,125683
2024-06-17,92.56836156438004,92.6512041237788,91.6609244606051,92.16034222824712,113629
2024-06-18,92.16034222824712,91.03733549651865,90.02434638114472,90.81713074222138,161550
2024-06-19,90.81713074222138,89.4871675159307,88.59338850362134,89.24687634254462,124826
2024-06-20,89.24687634254462,88.16671817568297,87.12688374734809,87.83532938829016,126630
2024-06-21,87.83532938829016,87.76141320416005,87.16576039941657,87.74380197212854,198762
2024-06-22,87.74380197212854,88.67102732872537,87.77447528940425,88.38635329952885,146163
2024-06-23,88.38635329952885,89.10767914057841,88.16455840248649,88.91966029106486,198511
2024-06-24,88.91966029106486,90.73135000200405,90.20938948506354,90.43517719126524,166435
2024-06-25,90.43517719126524,90.61230076138678,90.0609626125674,90.50391134777686,111653
2024-06-26,90.50391134777686,94.00996855558938,92.97405034654791,93.18017368865111,127961
2024-06-27,93.18017368865111,93.28400772682217,91.81764879166911,92.73354838171541,181941
2024-06-28,92.73354838171541,98.4892653312966,96.90140851086679,97.82493393623406,174137
2024-06-29,97.82493393623406,99.88001637032635,99.05889257519085,99.0979637424256,133662
2024-06-30,99.0979637424256,97.93438660583762,96.76108779487882,97.44866135535108,198818
2024-07-01,97.44866135535108,95.49317573791095,94.52746319282019,95.41024487819789,156446
2024-07-02,95.41024487819789,96.89626202529877,96.20457022552141,96.37860622634354,121288
2024-07-03,96.37860622634354,96.55939921538695,95.45084987830661,95.99605489359345,195081
2024-07-04,95.99605489359345,98.1410464844019,96.52305572960933,97.41487753353859,136877
2024-07-05,97.41487753353859,98.81028348005282,98.35219472492555,98.38559267714726,115313
2024-07-06,98.38559267714726,98.41687972550326,97.60597446214031,98.29147915877027,180885
2024-07-07,98.29147915877027,96.95031587390325,96.38850771116441,96.67597275652369,172715
2024-07-08,96.67597275652369,94.13587837930488,92.92828375442292,93.79532416242142,110326
2024-07-09,93.79532416242142,93.60533428757357,92.10147267950227,93.00460153105274,101560
2024-07-10,93.00460153105274,95.1842923046044,93.75039203121601,94.64408440417284,179148
2024-07-11,94.64408440417284,95.43529666891503,94.645698690163,95.09666057417222,183186
2024-07-12,95.09666057417222,93.69013545384203,91.9751377672876,92.77489694839414,126745
2024-07-13,92.77489694839414,93.70685579346221,92.35598580032521,93.14262124785375,131890
2024-07-14,93.14262124785375,94.12975449423593,93.60732434979717,93.90698197368366,120022
2024-07-15,93.90698197368366,92.3878668198686,91.52888912904346,92.29392777809757,152579
2024-07-16,92.29392777809757,92.76541661172314,92.58955472886801,92.62383261850296,170316
2024-07-17,92.62383261850296,93.00616942602272,92.22476770894056,92.77797482669781,183847
2024-07-18,92.77797482669781,90.84925807628602,90.49488832481025,90.70351442371532,128380
2024-07-19,90.70351442371532,91.56843597583955,91.28772197800991,91.39791760092663,102356
2024-07-20,91.39791760092663,92.73233113550303,92.39754968759804,92.46870731838467,170326
2024-07-21,92.46870731838467,94.68177773677083,93.85979105130602,94.51790864036363,192447
2024-07-22,94.51790864036363,97.42312277810285,96.22905706267693,96.55723091626905,189899
2024-07-23,96.55723091626905,94.02040636299559,93.26414837961588,93.94503074596511,120049
2024-07-24,93.94503074596511,92.71367966902075,92.16964511421845,92.22992321715486,175717
2024-07-25,92.22992321715486,93.6086682808631,92.93213864614421,93.22607144173908,116082
2024-07-26,93.22607144173908,95.15635114297872,93.7222832445473,94.23064939277003,100661
2024-07-27,94.23064939277003,95.35514557205768,94.49527887410233,95.24843027644366,137412
2024-07-28,95.24843027644366,103.04372766070003,102.3082341617696,102.63538702681159,102920
2024-07-29,102.63538702681159,104.86545427824294,103.20853421918206,103.85857609062353,191194
2024-07-30,103.85857609062353,107.1890380919789,105.32774790229753,106.26926998760071,160315
2024-07-31,106.26926998760071,109.23532384371659,107.68273811728164,108.35002604206063,179561
2024-08-01,108.35002604206063,110.09898420159628,109.55994000371284,109.81576623593274,108946
2024-08-02,109.81576623593274,109.36481551181373,109.15160310094421,109.17824344563465,194242
2024-08-03,109.17824344563465,111.63155016947941,109.92523765993762,110.8900910938126,145500
2024-08-04,110.8900910938126,110.2467348893634,109.20833006065966,109.23156297056617,116309
2024-08-05,109.23156297056617,109.37440183552697,107.81741475561707,108.76881742095699,155230
2024-08-06,108.76881742095699,108.38336531474609,107.19733189659394,107.76735344733524,198656
2024-08-07,107.76735344733524,108.30007530410995,106.98353275409325,107.99770431040776,130027
2024-08-08,107.99770431040776,113.9211808437307,112.14822488397321,113.05125939182612,172541
2024-08-09,113.05125939182612,109.08951556678787,107.79924233614919,108.88585138870168,159321
2024-08-10,108.88585138870168,110.79222925230873,110.04746701280926,110.43477481645807,100956
2024-08-11,110.43477481645807,107.38290457153822,106.10765487535019,106.92799392231116,174131
2024-08-12,106.92799392231116,106.51012926853983,105.54626832057502,105.97220336573476,147908
2024-08-13,105.97220336573476,108.59576947145543,107.81329492933442,108.33315934975889,178339
2024-08-14,108.33315934975889,108.65122758084871,107.84558874219222,108.52659908046725,125963
2024-08-15,108.52659908046725,106.8903152699201,105.31337447620186,106.24158287149947,139443
2024-08-16,106.24158287149947,105.07721579238908,103.7437321737561,104.77480369682254,199259
2024-08-17,104.77480369682254,106.86885859557648,105.43498513493073,106.25128551341962,139063
2024-08-18,106.25128551341962,104.91406187813723,104.31474270851172,104.75236328585528,180818
2024-08-19,104.75236328585528,105.76467000091053,104.81471751929527,105.25823044374292,104703
2024-08-20,105.25823044374292,105.9681812390257,104.6293339131206,105.40679578349159,165128
2024-08-21,105.40679578349159,104.13977804804173,103.83730389498974,104.08583708593258,172099
2024-08-22,104.08583708593258,108.96651980055522,108.48098835636084,108.60096430853284,125849
2024-08-23,108.60096430853284,110.18004849081845,109.64195075167821,110.03214913303228,131860
2024-08-24,110.03214913303228,105.69749271486671,105.32713726045026,105.6305493853835,131585
2024-08-25,105.6305493853835,107.1273928837007,105.76295452891655,106.0772700941636,122015
2024-08-26,106.0772700941636,105.06388794840494,104.48164994670682,104.7262986978527,177539
2024-08-27,104.7262986978527,107.42714106777188,106.51924937694129,106.56410560799915,143585
2024-08-28,106.56410560799915,105.19549250369766,104.90954757118008,104.9283023874657,126958
2024-08-29,104.9283023874657,105.45379038404191,103.70544425986799,104.73998453815743,126017
2024-08-30,104.73998453815743,106.65490444954666,105.39740300128386,105.85020172627408,176707
2024-08-31,105.85020172627408,108.37765102696021,107.32187616292431,107.73593406610675,145350
2024-09-01,107.73593406610675,105.69961560169526,104.48848820628443,105.2035009417329,112201
2024-09-02,105.2035009417329,104.9828777720306,104.32409923573218,104.55228867060768,129426
2024-09-03,104.55228867060768,103.9728998376949,102.62716403922349,103.61143242943795,117778
2024-09-04,103.61143242943795,103.26038619581676,101.5048858007463,102.30939059295292,145241
2024-09-05,102.30939059295292,106.85322851086703,105.87824471899152,105.97299623710745,142229
2024-09-06,105.97299623710745,107.91578774372954,106.4379968473238,106.88432524186126,186652
2024-09-07,106.88432524186126,104.37196319106867,103.32597883186666,104.24239279113439,148364
2024-09-08,104.24239279113439,106.98435707931168,105.20473441294229,106.20811649978835,198833
2024-09-09,106.20811649978835,111.80841538351883,110.2512887141404,110.76902481009954,184878
2024-09-10,110.76902481009954,113.31670854889744,112.41787259535701,113.1117127237357,157056
2024-09-11,113.1117127237357,109.8040648820725,109.54780961515434,109.73109779789631,127490
2024-09-12,109.73109779789631,109.52902309439676,107.64562184938826,108.72325261866007,119975
2024-09-13,108.72325261866007,112.17319230597647,111.27407909651706,111.53246826333768,126723
2024-09-14,111.53246826333768,110.93576512972912,108.97257592010108,110.00967205316815,123279
2024-09-15,110.00967205316815,111.19637036004909,110.31979027344956,111.04116548401855,178301
2024-09-16,111.04116548401855,113.71420824320137,112.13138093975134,112.8170114290886,111561
2024-09-17,112.8170114290886,111.00531609840084,110.21398309571302,110.78194942268324,166061
2024-09-18,110.78194942268324,110.88662975175522,110.4500896360967,110.70545369770248,188397
2024-09-19,110.70545369770248,103.75444055135826,103.40143169249288,103.58428699579349,149153
2024-09-20,103.58428699579349,102.34077619208753,101.29004578723499,101.5138698705931,133142
2024-09-21,101.5138698705931,101.72403745018423,100.86344409575571,101.05184339644877,126916
2024-09-22,101.05184339644877,99.09619429514088,97.81203481513928,98.58055350421431,164324
2024-09-23,98.58055350421431,102.21378681273329,101.49172727044125,101.84832397872874,144965
2024-09-24,101.84832397872874,99.85440468055918,98.92884188419718,98.9860980927597,104648
2024-09-25,98.9860980927597,98.54966689203926,97.213111378814,98.16442540729876,135133
2024-09-26,98.16442540729876,99.2742961051161,97.5999234608364,98.47018909293656,150677
2024-09-27,98.47018909293656,101.80297105770299,100.41752327035285,101.35787325366181,196059
2024-09-28,101.35787325366181,98.86911560823575,97.51787086096387,98.49783351170913,194588
2024-09-29,98.49783351170913,101.30502381257637,100.66311132123617,100.83846462059726,199950
2024-09-30,100.83846462059726,101.21364054709463,100.50967565058095,100.90952157613926,198317
2024-10-01,100.90952157613926,99.71908204208772,98.2286073121436,98.97910496892553,170135
2024-10-02,98.97910496892553,100.44580196799235,99.2477398513868,99.94336628712219,135046
2024-10-03,99.94336628712219,100.62435307688644,100.23673389541446,100.39123189161981,147064
2024-10-04,100.39123189161981,100.12900177129549,98.42669468839146,99.23629727356335,169350
2024-10-05,99.23629727356335,99.80613517994898,99.20130461950107,99.42445343132782,145893
2024-10-06,99.42445343132782,99.24450379833415,98.48704795013055,98.7079737826907,161272
2024-10-07,98.7079737826907,99.87866816229855,98.4499241546131,98.98142911236086,192152
2024-10-08,98.98142911236086,100.9680636065548,99.74672666845021,100.3416926353815,167649
2024-10-09,100.3416926353815,103.69581255602799,102.97391296259111,103.57473571930326,164674
2024-10-10,103.57473571930326,102.0122116754066,100.96993603513508,101.06239482395796,113760
2024-10-11,101.06239482395796,106.08607215968955,104.49925813706022,105.42431524301375,121927
2024-10-12,105.42431524301375,101.70054094743878,101.09186194575173,101.36107700945722,186475
2024-10-13,101.36107700945722,101.24486524751487,100.97311069588781,101.10405553382617,161367
2024-10-14,101.10405553382617,103.1568716590919,101.43465026918328,102.34423267191153,197955
2024-10-15,102.34423267191153,103.60905513617061,101.98652300458988,102.97056273005526,112588
2024-10-16,102.97056273005526,102.28239507919893,100.86252796056723,101.73965361206707,152233
2024-10-17,101.73965361206707,102.27315015755504,100.54645526080515,101.36703772566685,144738
2024-10-18,101.36703772566685,101.21013580070408,99.76025789064012,100.41824035768265,133397
2024-10-19,100.41824035768265,99.43538012732634,98.737872457601,99.28479004143807,182189
2024-10-20,99.28479004143807,101.33639001096101,100.93360843735769,101.02148375288876,176367
2024-10-21,101.02148375288876,102.04626452027583,101.37754109419413,101.79331917706416,171260
2024-10-22,101.79331917706416,101.18071611552254,100.05924019730493,100.43354448482833,176619
2024-10-23,100.43354448482833,102.32506192201498,102.02505721621228,102.29076133922817,119816
2024-10-24,102.29076133922817,103.55740349988338,102.2256748375622,102.97058475889077,142240
2024-10-25,102.97058475889077,105.49435222047696,104.17692531037056,104.69608780537418,106276
2024-10-26,104.69608780537418,106.99678689165701,105.98086622810806,106.06682937965348,179530
2024-10-27,106.06682937965348,104.71828625663873,104.13149932706978,104.3612853467422,123499
2024-10-28,104.3612853467422,104.0921425985723,102.53881639224099,103.24424172177895,188576
2024-10-29,103.24424172177895,104.95492421403334,104.75912428933147,104.83893907472957,182495
2024-10-30,104.83893907472957,107.06985826701892,105.26743362620867,106.17116996568303,171635
2024-10-31,106.17116996568303,106.31523991622464,105.65412666530872,106.17987261695947,185112
2024-11-01,106.17987261695947,106.9051586098092,105.97037991589632,106.48211868555211,135946
2024-11-02,106.48211868555211,110.12742469467658,108.6090860478651,109.25632904636902,155204
2024-11-03,109.25632904636902,108.18023709932469,107.12749249434309,108.0182988446309,151886
2024-11-04,108.0182988446309,109.50470542863506,108.87424226063662,109.25423856238001,171652
2024-11-05,109.25423856238001,109.6533527155906,108.1289213606533,108.86705759596975,115563
2024-11-06,108.86705759596975,109.22838668511915,107.83400257055648,108.4475248829818,192324
2024-11-07,108.4475248829818,111.59587742137866,110.58884710487193,110.8849412453578,192464
2024-11-08,110.8849412453578,113.55348054911484,111.78006956449329,112.77090858319036,109847
2024-11-09,112.77090858319036,115.28439768890298,113.74775304335391,114.66209845334141,126155
2024-11-10,114.66209845334141,118.0096090435523,116.93812351322205,117.7132082928617,179671
2024-11-11,117.7132082928617,118.2288177403256,116.81934522203218,117.82151348870946,183310
2024-11-12,117.82151348870946,119.70438525778826,118.45109158830218,119.48739886957571,167278
2024-11-13,119.48739886957571,119.88497411105227,117.96410774086112,118.80568321498946,118309
2024-11-14,118.80568321498946,120.3332849260309,118.63397839696965,119.63534215625096,100619
2024-11-15,119.63534215625096,119.86231716655439,118.55109795527954,119.38376565055833,183194
2024-11-16,119.38376565055833,120.22795809208117,118.86109357943019,119.67505240445841,150108
2024-11-17,119.67505240445841,122.30712169492602,120.40989306748106,121.15939889482155,134707
2024-11-18,121.15939889482155,119.42012810728427,118.33975725384677,119.2372760713914,120337
2024-11-19,119.2372760713914,125.0153116413934,124.08958083346175,124.28670589421056,181537
2024-11-20,124.28670589421056,122.46457355309613,120.77483272857374,121.84815751877932,166504
2024-11-21,121.84815751877932,119.67747441279364,117.9130895179673,118.95014869056935,147614
2024-11-22,118.95014869056935,121.78682480118975,121.72916008918564,121.76477297697461,191428
2024-11-23,121.76477297697461,124.8328725560503,122.73161006902717,123.75358792755785,191155
2024-11-24,123.75358792755785,126.52871145425412,125.19865452325243,125.36020605465951,100281
2024-11-25,125.36020605465951,127.7159860116828,126.57268143848712,126.99827660798466,127420
2024-11-26,126.99827660798466,127.91562957008753,126.08618585062324,127.0306693653773,180896
2024-11-27,127.0306693653773,125.96602222060234,124.61395639759593,124.81460823204287,139030
